dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
breast_cancer,noise,0.1,logistic_regression,70,0.6067669172932331,0.6621052631578948
breast_cancer,noise,0.1,logistic_regression,50,0.8105263157894737,0.760375939849624
breast_cancer,noise,0.1,logistic_regression,88,0.38663324979114455,-0.03361332406250736
breast_cancer,noise,0.1,logistic_regression,77,0.5563283208020051,0.5895044429254955
breast_cancer,noise,0.1,logistic_regression,7,0.6794486215538849,0.6353861927546138
breast_cancer,noise,0.1,logistic_regression,8,0.6531328320802007,0.3588858509911142
breast_cancer,noise,0.1,logistic_regression,19,0.8263157894736842,0.7441353383458645
breast_cancer,noise,0.1,logistic_regression,92,0.5766290726817043,0.4785765550239235
breast_cancer,noise,0.1,logistic_regression,78,0.6521929824561403,0.30124401913875604
breast_cancer,noise,0.1,logistic_regression,64,0.5344611528822055,0.45723684210526316
breast_cancer,noise,0.1,logistic_regression,13,0.5998746867167921,0.5017771701982229
breast_cancer,noise,0.1,logistic_regression,18,0.6719298245614036,0.6099589883800409
breast_cancer,noise,0.1,logistic_regression,93,0.8734335839598998,0.5255434039644565
breast_cancer,noise,0.1,logistic_regression,51,0.5434837092731829,0.5775119617224881
breast_cancer,noise,0.1,logistic_regression,86,0.3471804511278196,-0.18717821198764933
breast_cancer,noise,0.1,logistic_regression,85,0.6152882205513786,0.34944292549555717
breast_cancer,noise,0.1,logistic_regression,39,0.5730576441102757,0.5282177033492823
breast_cancer,noise,0.1,logistic_regression,71,0.7208020050125313,0.7694395078605606
breast_cancer,noise,0.1,logistic_regression,44,0.8438596491228069,0.6963157894736841
breast_cancer,noise,0.1,logistic_regression,38,0.5359022556390977,0.4660389610389611
breast_cancer,noise,0.1,logistic_regression,113,0.4043233082706767,0.20714456596035546
breast_cancer,noise,0.1,logistic_regression,61,0.6105263157894738,0.5390704032809297
breast_cancer,noise,0.1,logistic_regression,46,0.5575814536340853,0.5678673957621326
breast_cancer,noise,0.1,logistic_regression,52,0.7210526315789475,0.6930211893369788
breast_cancer,noise,0.1,logistic_regression,66,0.2962406015037594,-0.2672126829613218
breast_cancer,noise,0.1,logistic_regression,100,0.9350877192982455,0.4588721804511278
breast_cancer,noise,0.1,logistic_regression,98,0.5890350877192982,0.35828776486671227
breast_cancer,noise,0.1,logistic_regression,56,0.7020050125313284,0.6311278195488722
breast_cancer,noise,0.1,logistic_regression,90,0.6388471177944863,0.6045112781954888
breast_cancer,noise,0.1,logistic_regression,74,0.7,0.6603622693096377
