dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,noise,0.1,mlp,6287,0.5524436090225564,0.16565789473684212
adult_income,noise,0.1,mlp,5133,0.4284461152882205,-0.00540328092959671
adult_income,noise,0.1,mlp,4219,0.4773600668337511,0.030615174299384824
adult_income,noise,0.1,mlp,8367,0.45776942355889727,-0.10011961722488039
adult_income,noise,0.1,mlp,869,0.45263157894736844,0.23462235133287768
adult_income,noise,0.1,mlp,918,0.4157059314954052,-0.0009483937115516112
adult_income,noise,0.1,mlp,1782,0.48164160401002504,0.0371514012303486
adult_income,noise,0.1,mlp,8035,0.43583959899749375,-0.1345727956254272
adult_income,noise,0.1,mlp,7668,0.4407894736842105,-0.044097744360902254
adult_income,noise,0.1,mlp,6797,0.4611737677527151,0.13642515379357484
adult_income,noise,0.1,mlp,1250,0.5008145363408522,0.27416267942583733
adult_income,noise,0.1,mlp,1963,0.4619047619047619,-0.08540669856459329
adult_income,noise,0.1,mlp,9513,0.5087719298245613,0.18326213260423788
adult_income,noise,0.1,mlp,5007,0.5304511278195488,0.3374675324675324
adult_income,noise,0.1,mlp,8194,0.47606516290726825,-0.01219241285030757
adult_income,noise,0.1,mlp,7631,0.4659774436090226,0.019945317840054686
adult_income,noise,0.1,mlp,3619,0.5548872180451128,0.35441045796308956
adult_income,noise,0.1,mlp,7175,0.49254385964912284,-0.0468626110731374
adult_income,noise,0.1,mlp,3929,0.4837092731829574,0.18928400546821603
adult_income,noise,0.1,mlp,4275,0.4889724310776942,0.11335782638414217
adult_income,noise,0.1,mlp,4331,0.47687969924812035,-0.013383458646616527
adult_income,noise,0.1,mlp,5327,0.5601503759398495,0.2127272727272727
adult_income,noise,0.1,mlp,4395,0.48208020050125316,0.25691387559808615
adult_income,noise,0.1,mlp,4883,0.5216791979949875,0.0323667122351333
adult_income,noise,0.1,mlp,7539,0.46303258145363413,0.05101503759398497
adult_income,noise,0.1,mlp,9048,0.4917919799498748,0.3547265892002734
adult_income,noise,0.1,mlp,6998,0.46484962406015046,0.0732177033492823
adult_income,noise,0.1,mlp,6376,0.41029657477025894,-0.10967190704032809
adult_income,noise,0.1,mlp,837,0.45864661654135336,0.2313961038961039
adult_income,noise,0.1,mlp,7423,0.5322055137844611,0.26405502392344493
