dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,imbalance,0.9,random_forest,5313,0.7666666666666667,0.5400751879699248
adult_income,imbalance,0.9,random_forest,4337,0.7350877192982457,0.5171428571428572
adult_income,imbalance,0.9,random_forest,3564,0.7280701754385966,0.5581954887218046
adult_income,imbalance,0.9,random_forest,7068,0.7218045112781957,0.47735475051264525
adult_income,imbalance,0.9,random_forest,734,0.7421052631578949,0.5375939849624061
adult_income,imbalance,0.9,random_forest,775,0.7596491228070176,0.5027067669172933
adult_income,imbalance,0.9,random_forest,1506,0.7578947368421054,0.5464661654135339
adult_income,imbalance,0.9,random_forest,6791,0.6616541353383459,0.5423513328776487
adult_income,imbalance,0.9,random_forest,6479,0.7947368421052632,0.5912781954887217
adult_income,imbalance,0.9,random_forest,5742,0.780701754385965,0.5495488721804511
adult_income,imbalance,0.9,random_forest,1056,0.7736842105263158,0.5096992481203009
adult_income,imbalance,0.9,random_forest,1659,0.7456140350877194,0.5561654135338346
adult_income,imbalance,0.9,random_forest,8038,0.8017543859649124,0.5575939849624061
adult_income,imbalance,0.9,random_forest,4231,0.618045112781955,0.46832535885167476
adult_income,imbalance,0.9,random_forest,6924,0.7596491228070176,0.6536842105263158
adult_income,imbalance,0.9,random_forest,6449,0.7578947368421054,0.5815037593984963
adult_income,imbalance,0.9,random_forest,3058,0.7456140350877194,0.5221052631578948
adult_income,imbalance,0.9,random_forest,6062,0.7283208020050127,0.5252631578947369
adult_income,imbalance,0.9,random_forest,3321,0.8476190476190476,0.6292549555707451
adult_income,imbalance,0.9,random_forest,3612,0.7310776942355891,0.5112576896787423
adult_income,imbalance,0.9,random_forest,3661,0.630576441102757,0.5318181818181819
adult_income,imbalance,0.9,random_forest,4503,0.7315789473684212,0.49736842105263157
adult_income,imbalance,0.9,random_forest,3714,0.7368421052631579,0.48421052631578954
adult_income,imbalance,0.9,random_forest,4126,0.7491228070175441,0.5354135338345865
adult_income,imbalance,0.9,random_forest,6368,0.7553884711779448,0.6109569377990429
adult_income,imbalance,0.9,random_forest,7646,0.7443609022556392,0.5606356801093644
adult_income,imbalance,0.9,random_forest,5913,0.7736842105263161,0.5669924812030077
adult_income,imbalance,0.9,random_forest,5387,0.7293233082706769,0.673280929596719
adult_income,imbalance,0.9,random_forest,707,0.7318295739348372,0.6502118933697882
adult_income,imbalance,0.9,random_forest,6272,0.6348370927318295,0.5019685577580315
