dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
breast_cancer,imbalance,0.7,logistic_regression,63,0.6559523809523811,0.671385850991114
breast_cancer,imbalance,0.7,logistic_regression,43,0.6651002506265665,0.5073718386876283
breast_cancer,imbalance,0.7,logistic_regression,76,0.5476817042606515,0.5112969924812032
breast_cancer,imbalance,0.7,logistic_regression,66,0.6215538847117795,0.683198906356801
breast_cancer,imbalance,0.7,logistic_regression,6,0.6107142857142858,0.6951008202323993
breast_cancer,imbalance,0.7,logistic_regression,7,0.3496031746031745,0.010692071086807925
breast_cancer,imbalance,0.7,logistic_regression,17,0.6702380952380954,0.44152084757347915
breast_cancer,imbalance,0.7,logistic_regression,82,0.6226817042606517,0.47456083390293924
breast_cancer,imbalance,0.7,logistic_regression,69,0.6404135338345865,0.4078844839371155
breast_cancer,imbalance,0.7,logistic_regression,55,0.9368421052631579,0.45842105263157884
breast_cancer,imbalance,0.7,logistic_regression,11,0.7508771929824563,0.8220300751879698
breast_cancer,imbalance,0.7,logistic_regression,16,0.6318295739348371,0.6239781271360217
breast_cancer,imbalance,0.7,logistic_regression,81,0.7669172932330828,0.7764388243335613
breast_cancer,imbalance,0.7,logistic_regression,45,0.6511904761904763,0.5932706766917294
breast_cancer,imbalance,0.7,logistic_regression,90,0.6739348370927319,0.28935748462064254
breast_cancer,imbalance,0.7,logistic_regression,75,0.5810776942355891,0.3909740259740261
breast_cancer,imbalance,0.7,logistic_regression,34,0.6064745196324145,0.32624060150375944
breast_cancer,imbalance,0.7,logistic_regression,62,0.8561403508771931,0.8433082706766917
breast_cancer,imbalance,0.7,logistic_regression,39,0.4612781954887218,0.48419856459330146
breast_cancer,imbalance,0.7,logistic_regression,33,0.6827067669172933,0.6518660287081339
breast_cancer,imbalance,0.7,logistic_regression,101,0.6010651629072682,0.4403913192071087
breast_cancer,imbalance,0.7,logistic_regression,100,0.6458646616541356,0.7165755297334245
breast_cancer,imbalance,0.7,logistic_regression,41,0.6297619047619049,0.39453349282296657
breast_cancer,imbalance,0.7,logistic_regression,46,0.6807017543859651,0.584483937115516
breast_cancer,imbalance,0.7,logistic_regression,57,0.7368421052631581,0.8645864661654137
breast_cancer,imbalance,0.7,logistic_regression,88,0.7691729323308271,0.45561175666438825
breast_cancer,imbalance,0.7,logistic_regression,86,0.6261904761904762,0.565123034859877
breast_cancer,imbalance,0.7,logistic_regression,49,0.6147869674185464,0.6163157894736843
breast_cancer,imbalance,0.7,logistic_regression,78,0.6969924812030076,0.588585099111415
breast_cancer,imbalance,0.7,logistic_regression,65,0.8300751879699249,0.7658304853041694
