dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,noise,0.05,logistic_regression,6287,0.9070175438596492,0.9066165413533835
adult_income,noise,0.05,logistic_regression,5133,0.8140350877192983,0.8218045112781953
adult_income,noise,0.05,logistic_regression,4219,0.8807017543859648,0.8276691729323308
adult_income,noise,0.05,logistic_regression,8367,0.9350877192982457,0.8078947368421052
adult_income,noise,0.05,logistic_regression,869,0.7754385964912283,0.8378195488721802
adult_income,noise,0.05,logistic_regression,918,0.8210526315789474,0.8442105263157893
adult_income,noise,0.05,logistic_regression,1782,0.9666666666666668,0.8512030075187969
adult_income,noise,0.05,logistic_regression,8035,0.8789473684210528,0.8469172932330827
adult_income,noise,0.05,logistic_regression,7668,0.8228070175438599,0.8125563909774437
adult_income,noise,0.05,logistic_regression,6797,0.7280701754385966,0.7958646616541353
adult_income,noise,0.05,logistic_regression,1250,1.0,0.9521052631578948
adult_income,noise,0.05,logistic_regression,1963,0.8446115288220551,0.7640191387559809
adult_income,noise,0.05,logistic_regression,9513,0.7000000000000003,0.7429665071770333
adult_income,noise,0.05,logistic_regression,5007,0.9666666666666666,0.9306766917293233
adult_income,noise,0.05,logistic_regression,8194,0.7298245614035088,0.7883458646616542
adult_income,noise,0.05,logistic_regression,7631,0.9052631578947369,0.8209022556390978
adult_income,noise,0.05,logistic_regression,3619,0.705513784461153,0.8307587149692414
adult_income,noise,0.05,logistic_regression,7175,0.9103383458646617,0.8140926179084074
adult_income,noise,0.05,logistic_regression,3929,0.7842105263157895,0.8413533834586467
adult_income,noise,0.05,logistic_regression,4275,0.9666666666666668,0.8587218045112781
adult_income,noise,0.05,logistic_regression,4331,0.7097744360902257,0.7638004101161995
adult_income,noise,0.05,logistic_regression,5327,0.9052631578947369,0.8544360902255637
adult_income,noise,0.05,logistic_regression,4395,0.7666666666666667,0.8557894736842103
adult_income,noise,0.05,logistic_regression,4883,0.7210526315789475,0.8439097744360903
adult_income,noise,0.05,logistic_regression,7539,0.6852130325814537,0.7238687628161312
adult_income,noise,0.05,logistic_regression,9048,0.9105263157894737,0.9291729323308271
adult_income,noise,0.05,logistic_regression,6998,0.8771929824561404,0.8475187969924814
adult_income,noise,0.05,logistic_regression,6376,0.7947368421052632,0.8399248120300754
adult_income,noise,0.05,logistic_regression,837,0.9368421052631579,0.94
adult_income,noise,0.05,logistic_regression,7423,0.9368421052631579,0.9406015037593984
