dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,imbalance,0.9,mlp,5313,0.4762531328320802,0.341971975393028
adult_income,imbalance,0.9,mlp,4337,0.5233709273182958,0.34223000683527
adult_income,imbalance,0.9,mlp,3564,0.5205096073517127,0.5064490772385509
adult_income,imbalance,0.9,mlp,7068,0.6036131996658313,0.4672197539302803
adult_income,imbalance,0.9,mlp,734,0.5402255639097744,0.45633116883116887
adult_income,imbalance,0.9,mlp,775,0.5411027568922305,0.4568403964456597
adult_income,imbalance,0.9,mlp,1506,0.5711152882205514,0.5326828434723172
adult_income,imbalance,0.9,mlp,6791,0.5575187969924812,0.42027341079972663
adult_income,imbalance,0.9,mlp,6479,0.556892230576441,0.41811346548188655
adult_income,imbalance,0.9,mlp,5742,0.6082706766917293,0.5459056732740943
adult_income,imbalance,0.9,mlp,1056,0.606328320802005,0.5317088174982912
adult_income,imbalance,0.9,mlp,1659,0.5927318295739349,0.5157826384142175
adult_income,imbalance,0.9,mlp,8038,0.49273182957393485,0.2784654818865346
adult_income,imbalance,0.9,mlp,4231,0.5996867167919798,0.5219053315105947
adult_income,imbalance,0.9,mlp,6924,0.5124477861319967,0.42480177717019824
adult_income,imbalance,0.9,mlp,6449,0.5483709273182957,0.4642805878332195
adult_income,imbalance,0.9,mlp,3058,0.5650584795321637,0.4473274094326726
adult_income,imbalance,0.9,mlp,6062,0.5320593149540518,0.38379186602870813
adult_income,imbalance,0.9,mlp,3321,0.6129908103592314,0.544665071770335
adult_income,imbalance,0.9,mlp,3612,0.7072681704260653,0.6507792207792208
adult_income,imbalance,0.9,mlp,3661,0.6415413533834586,0.5266267942583733
adult_income,imbalance,0.9,mlp,4503,0.619110275689223,0.50607997265892
adult_income,imbalance,0.9,mlp,3714,0.5508145363408522,0.524395078605605
adult_income,imbalance,0.9,mlp,4126,0.4967418546365915,0.3365242652084758
adult_income,imbalance,0.9,mlp,6368,0.48703007518797,0.333339029391661
adult_income,imbalance,0.9,mlp,7646,0.5357142857142857,0.45159945317840067
adult_income,imbalance,0.9,mlp,5913,0.5258145363408521,0.3909808612440192
adult_income,imbalance,0.9,mlp,5387,0.5160818713450294,0.37454887218045113
adult_income,imbalance,0.9,mlp,707,0.5118003341687553,0.41947368421052633
adult_income,imbalance,0.9,mlp,6272,0.49772347535505435,0.3276469583048531
