dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,noise,0.1,random_forest,6287,0.8298245614035089,0.9111278195488721
adult_income,noise,0.1,random_forest,5133,0.8087719298245615,0.8945864661654136
adult_income,noise,0.1,random_forest,4219,0.7771929824561404,0.8855639097744361
adult_income,noise,0.1,random_forest,8367,0.8355889724310777,0.8191250854408749
adult_income,noise,0.1,random_forest,869,0.6977443609022559,0.800622009569378
adult_income,noise,0.1,random_forest,918,0.8438596491228069,0.8623308270676693
adult_income,noise,0.1,random_forest,1782,0.8228070175438597,0.9089473684210526
adult_income,noise,0.1,random_forest,8035,0.8105263157894737,0.8787969924812031
adult_income,noise,0.1,random_forest,7668,0.785964912280702,0.720915926179084
adult_income,noise,0.1,random_forest,6797,0.6152882205513784,0.634107997265892
adult_income,noise,0.1,random_forest,1250,0.9666666666666668,0.9365413533834586
adult_income,noise,0.1,random_forest,1963,0.6815162907268171,0.6757792207792207
adult_income,noise,0.1,random_forest,9513,0.7786967418546367,0.7699521531100476
adult_income,noise,0.1,random_forest,5007,0.9666666666666666,0.8538345864661656
adult_income,noise,0.1,random_forest,8194,0.6954887218045114,0.7228434723171564
adult_income,noise,0.1,random_forest,7631,0.773684210526316,0.9058646616541353
adult_income,noise,0.1,random_forest,3619,0.8315789473684211,0.9358646616541352
adult_income,noise,0.1,random_forest,7175,0.7375939849624061,0.7404716336295283
adult_income,noise,0.1,random_forest,3929,0.8789473684210526,0.8766917293233083
adult_income,noise,0.1,random_forest,4275,0.9105263157894737,0.9106766917293234
adult_income,noise,0.1,random_forest,4331,0.8511278195488722,0.7650922761449076
adult_income,noise,0.1,random_forest,5327,0.7879699248120301,0.7172317156527682
adult_income,noise,0.1,random_forest,4395,0.8030075187969925,0.8676281613123716
adult_income,noise,0.1,random_forest,4883,0.7646616541353385,0.85
adult_income,noise,0.1,random_forest,7539,0.7466165413533836,0.7814285714285714
adult_income,noise,0.1,random_forest,9048,0.7944862155388474,0.7674572795625426
adult_income,noise,0.1,random_forest,6998,0.8333333333333333,0.8654887218045114
adult_income,noise,0.1,random_forest,6376,0.8734335839598998,0.8357416267942583
adult_income,noise,0.1,random_forest,837,1.0,0.9331578947368422
adult_income,noise,0.1,random_forest,7423,0.8263157894736842,0.8917293233082708
