dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,imbalance,0.7,mlp,6287,0.6904135338345866,0.4609193438140807
adult_income,imbalance,0.7,mlp,5133,0.6819548872180453,0.41390293916609716
adult_income,imbalance,0.7,mlp,4219,0.7165413533834588,0.44685577580314434
adult_income,imbalance,0.7,mlp,8367,0.6172932330827068,0.45849282296650723
adult_income,imbalance,0.7,mlp,869,0.7456140350877194,0.48982228298017777
adult_income,imbalance,0.7,mlp,918,0.6798872180451129,0.5092857142857143
adult_income,imbalance,0.7,mlp,1782,0.7067669172932334,0.45622009569377986
adult_income,imbalance,0.7,mlp,8035,0.6728070175438597,0.3984159261790841
adult_income,imbalance,0.7,mlp,7668,0.6689849624060152,0.4589029391660971
adult_income,imbalance,0.7,mlp,6797,0.7385964912280704,0.577259056732741
adult_income,imbalance,0.7,mlp,1250,0.7444235588972432,0.5975632262474367
adult_income,imbalance,0.7,mlp,1963,0.6336466165413533,0.41083048530416955
adult_income,imbalance,0.7,mlp,9513,0.7328320802005013,0.5292276144907724
adult_income,imbalance,0.7,mlp,5007,0.656015037593985,0.36577580314422425
adult_income,imbalance,0.7,mlp,8194,0.6234962406015039,0.4266336295283664
adult_income,imbalance,0.7,mlp,7631,0.6154135338345864,0.4747573479152427
adult_income,imbalance,0.7,mlp,3619,0.7696741854636592,0.5181613123718387
adult_income,imbalance,0.7,mlp,7175,0.7223057644110278,0.5676008202323992
adult_income,imbalance,0.7,mlp,3929,0.6827694235588975,0.5113021189336979
adult_income,imbalance,0.7,mlp,4275,0.8018170426065162,0.5700717703349283
adult_income,imbalance,0.7,mlp,4331,0.7796992481203009,0.5610321257689679
adult_income,imbalance,0.7,mlp,5327,0.8030075187969925,0.5380929596719071
adult_income,imbalance,0.7,mlp,4395,0.612155388471178,0.18192754613807244
adult_income,imbalance,0.7,mlp,4883,0.6789473684210527,0.4729254955570746
adult_income,imbalance,0.7,mlp,7539,0.7037593984962407,0.557177033492823
adult_income,imbalance,0.7,mlp,9048,0.711278195488722,0.535727956254272
adult_income,imbalance,0.7,mlp,6998,0.7736842105263158,0.5677443609022557
adult_income,imbalance,0.7,mlp,6376,0.7413533834586468,0.5587354750512646
adult_income,imbalance,0.7,mlp,837,0.7042606516290729,0.5177170198222831
adult_income,imbalance,0.7,mlp,7423,0.6671679197994989,0.3734176349965824
