dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
breast_cancer,imbalance,0.7,random_forest,63,0.8824561403508772,0.7285714285714286
breast_cancer,imbalance,0.7,random_forest,43,1.0,0.9899999999999998
breast_cancer,imbalance,0.7,random_forest,76,0.5193191311612364,0.3502323991797677
breast_cancer,imbalance,0.7,random_forest,66,0.4628446115288221,0.16919002050581
breast_cancer,imbalance,0.7,random_forest,6,0.5021303258145364,0.19223855092276146
breast_cancer,imbalance,0.7,random_forest,7,0.6,0.5283253588516746
breast_cancer,imbalance,0.7,random_forest,17,1.0,0.9899999999999998
breast_cancer,imbalance,0.7,random_forest,82,0.5407894736842105,0.42049043062200964
breast_cancer,imbalance,0.7,random_forest,69,0.5773809523809524,0.4750700615174299
breast_cancer,imbalance,0.7,random_forest,55,0.7807017543859651,0.84149008885851
breast_cancer,imbalance,0.7,random_forest,11,0.5384085213032582,0.35778195488721803
breast_cancer,imbalance,0.7,random_forest,16,1.0,0.9899999999999998
breast_cancer,imbalance,0.7,random_forest,81,0.8192982456140352,0.9690225563909773
breast_cancer,imbalance,0.7,random_forest,45,0.6395989974937344,0.657511961722488
breast_cancer,imbalance,0.7,random_forest,90,0.8385964912280702,0.7651127819548872
breast_cancer,imbalance,0.7,random_forest,75,0.5513784461152882,0.2771975393028025
breast_cancer,imbalance,0.7,random_forest,34,0.8877192982456141,0.6812030075187968
breast_cancer,imbalance,0.7,random_forest,62,0.7561403508771931,0.9581954887218044
breast_cancer,imbalance,0.7,random_forest,39,0.7543859649122809,0.6812030075187969
breast_cancer,imbalance,0.7,random_forest,33,0.6962406015037597,0.5092686261107314
breast_cancer,imbalance,0.7,random_forest,101,0.8280701754385964,0.6584962406015037
breast_cancer,imbalance,0.7,random_forest,100,0.735839598997494,0.606555023923445
breast_cancer,imbalance,0.7,random_forest,41,0.7754385964912281,0.7342105263157894
breast_cancer,imbalance,0.7,random_forest,46,1.0,0.9899999999999998
breast_cancer,imbalance,0.7,random_forest,57,0.7526315789473685,0.5737593984962406
breast_cancer,imbalance,0.7,random_forest,88,0.5906641604010026,0.47236329460013676
breast_cancer,imbalance,0.7,random_forest,86,1.0,0.9794736842105263
breast_cancer,imbalance,0.7,random_forest,49,0.8526315789473684,0.7575939849624059
breast_cancer,imbalance,0.7,random_forest,78,0.9368421052631579,0.7070676691729323
breast_cancer,imbalance,0.7,random_forest,65,0.6466165413533835,0.8240259740259741
