dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,noise,0.1,logistic_regression,6287,0.6656641604010026,0.6882091592617907
adult_income,noise,0.1,logistic_regression,5133,0.6852130325814538,0.6689610389610389
adult_income,noise,0.1,logistic_regression,4219,0.7060150375939851,0.7462816131237184
adult_income,noise,0.1,logistic_regression,8367,0.7032581453634087,0.6561107313738893
adult_income,noise,0.1,logistic_regression,869,0.7862155388471179,0.849583048530417
adult_income,noise,0.1,logistic_regression,918,0.7027568922305766,0.7125768967874231
adult_income,noise,0.1,logistic_regression,1782,0.7258145363408522,0.7521667805878332
adult_income,noise,0.1,logistic_regression,8035,0.7095238095238096,0.6212098427887901
adult_income,noise,0.1,logistic_regression,7668,0.6912280701754387,0.7084142173615857
adult_income,noise,0.1,logistic_regression,6797,0.7315789473684212,0.6675187969924813
adult_income,noise,0.1,logistic_regression,1250,0.8192982456140352,0.9155639097744361
adult_income,noise,0.1,logistic_regression,1963,0.7157894736842106,0.7557894736842107
adult_income,noise,0.1,logistic_regression,9513,0.6563909774436091,0.7232330827067669
adult_income,noise,0.1,logistic_regression,5007,0.7947368421052632,0.8594736842105264
adult_income,noise,0.1,logistic_regression,8194,0.7205513784461154,0.7274846206425155
adult_income,noise,0.1,logistic_regression,7631,0.735839598997494,0.7247983595352017
adult_income,noise,0.1,logistic_regression,3619,0.7095238095238096,0.8222898154477102
adult_income,noise,0.1,logistic_regression,7175,0.7225563909774438,0.7760833902939167
adult_income,noise,0.1,logistic_regression,3929,0.7842105263157895,0.8669172932330831
adult_income,noise,0.1,logistic_regression,4275,0.7155388471177946,0.7381134654818866
adult_income,noise,0.1,logistic_regression,4331,0.7010025062656644,0.7654887218045112
adult_income,noise,0.1,logistic_regression,5327,0.7012531328320802,0.7435269993164729
adult_income,noise,0.1,logistic_regression,4395,0.7596491228070178,0.8396992481203005
adult_income,noise,0.1,logistic_regression,4883,0.6879699248120301,0.7501982228298016
adult_income,noise,0.1,logistic_regression,7539,0.7015037593984963,0.7323444976076555
adult_income,noise,0.1,logistic_regression,9048,0.7666666666666667,0.863684210526316
adult_income,noise,0.1,logistic_regression,6998,0.7015037593984963,0.7138414217361585
adult_income,noise,0.1,logistic_regression,6376,0.7789473684210526,0.8309774436090226
adult_income,noise,0.1,logistic_regression,837,0.8210526315789474,0.8376691729323308
adult_income,noise,0.1,logistic_regression,7423,0.7754385964912281,0.8573684210526318
