dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,noise,0.05,mlp,6287,0.5599624060150376,0.17432672590567327
adult_income,noise,0.05,mlp,5133,0.49655388471177947,0.012262474367737532
adult_income,noise,0.05,mlp,4219,0.5060359231411863,0.05192583732057417
adult_income,noise,0.05,mlp,8367,0.6481203007518799,0.20805194805194807
adult_income,noise,0.05,mlp,869,0.5869047619047619,0.2888824333561176
adult_income,noise,0.05,mlp,918,0.5225981620718463,0.030336637047163367
adult_income,noise,0.05,mlp,1782,0.4856934001670845,-0.01574162679425837
adult_income,noise,0.05,mlp,8035,0.4301796157059315,-0.061631920710868086
adult_income,noise,0.05,mlp,7668,0.5119047619047619,0.08504613807245386
adult_income,noise,0.05,mlp,6797,0.4681704260651629,0.0394377990430622
adult_income,noise,0.05,mlp,1250,0.4831035923141186,0.21330143540669858
adult_income,noise,0.05,mlp,1963,0.5367794486215539,0.035155502392344495
adult_income,noise,0.05,mlp,9513,0.4977443609022557,0.11319719753930281
adult_income,noise,0.05,mlp,5007,0.6448621553884714,0.32645249487354755
adult_income,noise,0.05,mlp,8194,0.5081662489557227,0.0009552289815447704
adult_income,noise,0.05,mlp,7631,0.5756892230576441,0.1168403964456596
adult_income,noise,0.05,mlp,3619,0.6015037593984962,0.29688995215311004
adult_income,noise,0.05,mlp,7175,0.4972639933166249,0.048241626794258405
adult_income,noise,0.05,mlp,3929,0.47909356725146196,0.1638978127136022
adult_income,noise,0.05,mlp,4275,0.5190893901420217,0.061566985645933006
adult_income,noise,0.05,mlp,4331,0.5686716791979951,0.0005792891319207069
adult_income,noise,0.05,mlp,5327,0.5865288220551379,0.030189678742310322
adult_income,noise,0.05,mlp,4395,0.5338972431077693,0.27869958988380045
adult_income,noise,0.05,mlp,4883,0.587092731829574,0.17487696514012305
adult_income,noise,0.05,mlp,7539,0.5284043441938179,0.1514131920710868
adult_income,noise,0.05,mlp,9048,0.4907268170426065,0.20503075871496926
adult_income,noise,0.05,mlp,6998,0.41111111111111115,-0.053323650034176356
adult_income,noise,0.05,mlp,6376,0.5718671679197995,0.06789302802460698
adult_income,noise,0.05,mlp,837,0.5077694235588973,0.1732365003417635
adult_income,noise,0.05,mlp,7423,0.5063909774436091,0.2590909090909091
