dataset_name,variation_type,variation_value,model_name,instance_index,mean_jaccard,mean_spearman
adult_income,imbalance,0.7,random_forest,6287,0.8614035087719297,0.882857142857143
adult_income,imbalance,0.7,random_forest,5133,0.8543859649122808,0.8419548872180452
adult_income,imbalance,0.7,random_forest,4219,0.86140350877193,0.8826315789473683
adult_income,imbalance,0.7,random_forest,8367,0.742857142857143,0.7598701298701298
adult_income,imbalance,0.7,random_forest,869,0.8315789473684212,0.8088721804511276
adult_income,imbalance,0.7,random_forest,918,0.9666666666666668,0.9493233082706767
adult_income,imbalance,0.7,random_forest,1782,0.9666666666666668,0.9615037593984961
adult_income,imbalance,0.7,random_forest,8035,0.9350877192982457,0.8896240601503759
adult_income,imbalance,0.7,random_forest,7668,0.8614035087719297,0.9326315789473684
adult_income,imbalance,0.7,random_forest,6797,1.0,0.9210526315789473
adult_income,imbalance,0.7,random_forest,1250,0.8807017543859648,0.873984962406015
adult_income,imbalance,0.7,random_forest,1963,0.8789473684210526,0.8645864661654133
adult_income,imbalance,0.7,random_forest,9513,1.0,0.8121052631578946
adult_income,imbalance,0.7,random_forest,5007,0.812280701754386,0.8166165413533836
adult_income,imbalance,0.7,random_forest,8194,0.887719298245614,0.9358646616541354
adult_income,imbalance,0.7,random_forest,7631,0.9368421052631579,0.9420300751879698
adult_income,imbalance,0.7,random_forest,3619,1.0,0.8321052631578949
adult_income,imbalance,0.7,random_forest,7175,0.9666666666666666,0.9532330827067669
adult_income,imbalance,0.7,random_forest,3929,0.86140350877193,0.9190225563909774
adult_income,imbalance,0.7,random_forest,4275,0.8230576441102758,0.8442105263157895
adult_income,imbalance,0.7,random_forest,4331,1.0,0.9473684210526315
adult_income,imbalance,0.7,random_forest,5327,0.9052631578947369,0.8954887218045114
adult_income,imbalance,0.7,random_forest,4395,0.8438596491228071,0.8800751879699249
adult_income,imbalance,0.7,random_forest,4883,0.7736842105263158,0.8589473684210527
adult_income,imbalance,0.7,random_forest,7539,0.9368421052631579,0.8393984962406014
adult_income,imbalance,0.7,random_forest,9048,1.0,0.8194736842105262
adult_income,imbalance,0.7,random_forest,6998,0.9052631578947369,0.8969172932330827
adult_income,imbalance,0.7,random_forest,6376,0.8578947368421053,0.852406015037594
adult_income,imbalance,0.7,random_forest,837,0.9070175438596493,0.939172932330827
adult_income,imbalance,0.7,random_forest,7423,0.8807017543859648,0.938421052631579
